order_id,order_date,region,customer_segment,product_category,product_name,quantity,unit_price,discount,shipping_cost,sales,profit,customer_rating,returned
100408,2023-08-12 11:48:06.843421,North,Consumer,Technology,Pens,10,79.52,0.15,5.39,675.92,49.38,2.0,0
101890,2025-11-01 07:01:24.642321,North,Consumer,Technology,Phone,2,128.03,0.15,2.83,217.65,5.27,5.0,0
100781,2024-03-03 19:28:25.452726,West,Consumer,Technology,Laptop,3,207.17,0.2,4.4,497.21,47.81,5.0,0
100166,2023-04-01 22:19:52.196098,West,Home Office,Furniture,Sofa,10,281.5,0.2,5.6,2252.0,274.21,2.0,0
100534,2023-10-20 12:16:12.486243,North,Home Office,Office Supplies,Paper,4,225.14,0.1,8.78,810.5,230.99,1.0,0
100583,2023-11-16 08:27:08.014007,South,Consumer,Technology,Tablet,3,158.19,0.0,4.53,474.57,33.4,1.0,0
101259,2024-11-20 15:32:08.764382,West,Consumer,Furniture,Sofa,10,101.84,0.0,3.61,1018.4,120.98,2.0,0
101910,2025-11-12 05:57:17.918959,North,Corporate,Technology,Laptop,9,195.73,0.2,12.72,1409.26,108.62,3.0,0
101429,2025-02-21 18:27:11.615807,South,Home Office,Office Supplies,Labels,4,99.42,0.0,12.89,397.68,103.93,3.0,0
101994,2025-12-28 06:16:01.680840,South,Consumer,Office Supplies,Pens,6,355.35,0.2,10.64,1705.68,497.67,1.0,0
101774,2025-08-29 18:01:15.637818,East,Corporate,Furniture,Sofa,4,145.16,0.0,14.25,580.64,49.22,2.0,1
101263,2024-11-22 20:07:19.419709,West,Consumer,Technology,Laptop,8,105.17,0.0,4.92,841.36,65.76,5.0,0
101898,2025-11-05 16:11:45.952976,North,Consumer,Office Supplies,Storage Box,5,95.5,0.3,2.36,334.25,100.89,4.0,0
101114,2024-09-02 05:16:57.508754,West,Consumer,Furniture,Sofa,7,321.79,0.15,7.81,1914.65,227.29,2.0,0
101123,2024-09-07 03:36:06.483241,North,Consumer,Office Supplies,Binders,4,98.06,0.1,20.295,353.02,69.91,4.0,0
101380,2025-01-25 22:16:16.088044,South,Consumer,Furniture,Desk,1,292.51,0.1,8.17,263.26,20.89,1.0,0
100813,2024-03-21 08:09:50.695347,East,Consumer,Technology,Tablet,11,129.5,0.0,6.45,1424.5,110.82,3.0,0
100316,2023-06-23 02:19:01.770885,South,Consumer,Technology,Monitor,5,86.47,0.3,5.42,302.64,20.03,4.0,0
101288,2024-12-06 12:47:11.015507,South,Consumer,Office Supplies,Labels,9,52.09,0.0,4.52,468.81,139.73,1.0,0
101958,2025-12-08 12:59:25.782891,West,Consumer,Office Supplies,Pens,5,60.46,0.0,9.14,302.3,78.57,5.0,0
100516,2023-10-10 15:37:54.537268,South,Consumer,Office Supplies,Storage Box,10,127.79,0.2,10.07,1022.32,294.51,1.0,1
101860,2025-10-15 20:37:34.727363,East,Consumer,Office Supplies,Labels,9,209.55,0.2,8.99,1508.76,442.54,1.0,0
101674,2025-07-05 23:21:49.254627,East,Corporate,Office Supplies,Binders,3,171.52,0.15,12.42,437.38,106.14,4.0,0
101693,2025-07-16 09:08:54.867433,East,Corporate,Technology,Monitor,6,76.63,0.15,3.78,390.81,23.0,3.0,0
100533,2023-10-19 23:07:24.822411,East,Consumer,Office Supplies,Paper,4,355.33,0.0,2.37,1421.32,427.04,2.0,0
100173,2023-04-05 18:21:25.842921,West,Consumer,Office Supplies,Pens,9,47.76,0.1,3.16,386.86,108.25,1.0,0
101048,2024-07-28 01:36:31.695847,West,Home Office,Furniture,Office Chair,4,129.96,0.0,3.98,519.84,58.44,3.0,0
100271,2023-05-29 10:43:16.898449,North,Corporate,Office Supplies,Binders,8,134.47,0.0,7.62,1075.76,320.67,5.0,0
100548,2023-10-28 04:19:19.779889,East,Consumer,Technology,Laptop,10,57.19,0.0,16.83,571.9,24.09,5.0,0
100964,2024-06-12 01:17:47.933966,West,Consumer,Furniture,Filing Cabinet,1,302.69,0.3,9.98,211.88,24.29,1.0,0
101703,2025-07-21 20:36:51.505752,East,Corporate,Technology,Monitor,10,196.22,0.15,4.91,1667.87,129.27,5.0,0
100598,2023-11-24 13:39:02.971485,West,Home Office,Office Supplies,Pens,5,175.08,0.1,1.06,787.86,236.33,4.0,0
101609,2025-05-31 08:50:11.105552,South,Consumer,Technology,Pens,3,124.3,0.3,12.93,261.03,-0.01,5.0,0
100570,2023-11-09 05:32:48.384192,South,Consumer,Office Supplies,Paper,2,131.58,0.0,6.36,263.16,76.83,3.0,0
100074,2023-02-10 12:50:47.123561,North,Consumer,Furniture,Office Chair,9,151.71,0.0,2.69,1365.39,163.42,2.0,0
100061,2023-02-03 09:56:27.493746,South,Consumer,Technology,Monitor,1,117.9,0.1,9.04,106.11,-0.68,5.0,0
101992,2025-12-27 03:58:26.353176,South,Consumer,Technology,Tablet,4,188.14,0.0,8.14,752.56,54.45,2.0,0
100809,2024-03-19 03:34:40.040020,West,Consumer,Office Supplies,Paper,6,68.53,0.15,14.35,349.5,83.43,1.0,0
100244,2023-05-14 15:45:49.974987,East,Consumer,Technology,Laptop,4,157.97,0.0,4.22,631.88,44.01,1.0,0
101104,2024-08-27 17:49:00.870435,North,Corporate,Technology,Laptop,8,142.24,0.2,12.97,910.34,54.12,3.0,0
101448,2025-03-04 04:14:17.228614,East,Consumer,Office Supplies,Binders,9,84.55,0.1,3.75,684.85,200.47,3.0,0
100105,2023-02-27 12:23:24.702351,East,Corporate,Furniture,Filing Cabinet,5,100.6,0.0,4.97,503.0,59.61,2.0,0
100673,2024-01-04 15:38:37.758879,East,Consumer,Office Supplies,Pens,8,147.99,0.3,9.89,828.74,243.56,5.0,0
100642,2023-12-18 16:06:00.180090,North,Corporate,Office Supplies,Binders,9,73.48,0.0,4.94,661.32,193.58,5.0,0
101271,2024-11-27 05:17:40.730365,South,Corporate,Technology,Pens,1,48.66,0.0,0.76,48.66,9.3,4.0,1
100665,2023-12-31 06:28:16.448224,East,Home Office,Office Supplies,Pens,4,148.18,0.3,10.21,414.9,117.45,3.0,1
100509,2023-10-06 19:36:20.890445,North,Corporate,Office Supplies,Storage Box,6,155.36,0.0,20.295,932.16,236.74,4.0,0
100131,2023-03-13 18:12:03.961980,West,Corporate,Office Supplies,Storage Box,9,244.95,0.0,1.14,2204.55,527.5375,4.0,1
100444,2023-09-01 05:04:42.741370,North,Consumer,Furniture,Bookcase,2,258.4,0.3,19.09,361.76,22.49,5.0,1
100866,2024-04-19 08:55:56.878439,West,Consumer,Office Supplies,Pens,8,51.8,0.0,10.2,414.4,107.18,5.0,0
100808,2024-03-18 14:25:52.376188,South,Consumer,Office Supplies,Paper,3,164.14,0.2,7.37,393.94,110.27,4.0,0
101778,2025-08-31 22:36:26.293146,South,Corporate,Technology,Printer,6,120.02,0.15,7.86,612.1,37.27,2.0,0
100057,2023-02-01 05:21:16.838419,East,Consumer,Technology,Tablet,7,96.68,0.0,16.99,676.76,39.37,5.0,0
101659,2025-06-27 18:09:54.297148,North,Consumer,Technology,Phone,3,206.6,0.0,0.36,619.8,54.93,1.0,0
101070,2024-08-09 02:50:00.300150,West,Consumer,Office Supplies,Pens,9,18.08,0.3,3.5,113.9,29.55,4.0,1
101134,2024-09-13 04:12:50.785392,West,Corporate,Technology,Phone,8,178.61,0.1,7.19,1214.55,91.42,2.0,1
100086,2023-02-17 02:36:19.089544,East,Consumer,Office Supplies,Storage Box,6,165.72,0.15,14.65,845.17,233.69,1.0,0
101852,2025-10-11 11:27:13.416708,South,Consumer,Furniture,Bookcase,4,155.61,0.1,20.295,560.2,39.77,1.0,1
100771,2024-02-27 08:00:28.814407,East,Corporate,Office Supplies,Storage Box,9,125.91,0.2,10.31,906.55,267.47,4.0,0
101232,2024-11-05 20:34:41.840920,North,Corporate,Office Supplies,Binders,4,340.66,0.0,11.27,1362.64,396.0,3.0,0
100708,2024-01-23 19:46:25.992996,South,Consumer,Furniture,Sofa,2,90.72,0.3,3.74,127.01,13.26,1.0,0
101558,2025-05-03 10:21:40.250125,East,Corporate,Office Supplies,Pens,6,86.51,0.0,6.34,519.06,149.8,1.0,0
101340,2025-01-04 00:24:29.534767,North,Consumer,Office Supplies,Paper,6,229.74,0.0,7.06,1378.44,405.89,2.0,0
101563,2025-05-06 04:05:38.569284,West,Consumer,Furniture,Bookcase,4,60.03,0.3,3.01,168.08,22.59,5.0,0
100538,2023-10-22 16:51:23.141570,North,Consumer,Furniture,Office Chair,8,158.1,0.3,6.62,885.36,98.17,5.0,1
101880,2025-10-26 19:33:28.004002,South,Corporate,Office Supplies,Binders,11,128.28,0.0,5.67,1411.08,422.65,2.0,0
101180,2024-10-08 08:57:23.321660,East,Home Office,Office Supplies,Labels,1,159.23,0.2,10.38,127.38,20.57,2.0,1
101554,2025-05-01 05:46:29.594797,North,Consumer,Office Supplies,Paper,5,73.37,0.0,4.42,366.85,101.79,4.0,0
101307,2024-12-16 22:34:16.628314,East,Consumer,Office Supplies,Pens,1,78.81,0.3,11.71,55.17,8.51,1.0,0
100418,2023-08-17 23:16:03.481740,North,Consumer,Furniture,Office Chair,4,219.08,0.15,2.44,744.87,93.64,3.0,0
101847,2025-10-08 17:43:15.097548,East,Corporate,Furniture,Desk,7,182.5,0.1,7.24,1149.75,126.35,3.0,0
101704,2025-07-22 09:45:39.169584,South,Consumer,Office Supplies,Pens,3,434.4875,0.0,19.04,1466.31,425.39,2.0,0
101281,2024-12-02 16:45:37.368684,South,Consumer,Office Supplies,Paper,1,64.78,0.0,12.7,64.78,15.99,3.0,0
100851,2024-04-11 03:44:01.920960,North,Consumer,Technology,Laptop,3,175.1,0.0,20.295,525.3,18.3,4.0,0
101749,2025-08-16 01:21:24.042021,South,Consumer,Technology,Pens,6,303.61,0.3,1.52,1275.16,93.14,4.0,1
101726,2025-08-03 10:59:07.773886,South,Home Office,Office Supplies,Paper,10,207.04,0.0,9.79,2070.4,527.5375,4.0,0
101690,2025-07-14 17:42:31.875937,East,Consumer,Office Supplies,Labels,1,225.36,0.1,5.35,202.82,52.39,2.0,0
101854,2025-10-12 13:44:48.744372,West,Corporate,Furniture,Desk,8,421.89,0.0,3.31,2880.0488,407.71,2.0,0
101803,2025-09-14 15:16:17.888944,East,Consumer,Office Supplies,Pens,7,51.32,0.0,3.71,359.24,100.63,4.0,0
101729,2025-08-05 02:25:30.765382,South,Corporate,Office Supplies,Pens,9,192.38,0.1,15.44,1558.28,451.5,2.0,0
101795,2025-09-10 06:05:56.578289,North,Corporate,Office Supplies,Paper,1,63.99,0.1,5.11,57.59,17.98,3.0,0
100304,2023-06-16 12:33:29.804902,West,Consumer,Furniture,Office Chair,1,275.41,0.15,7.73,234.1,19.71,3.0,1
101516,2025-04-10 10:12:18.369184,North,Corporate,Furniture,Bookcase,4,124.15,0.2,10.02,397.28,41.84,4.0,0
100335,2023-07-03 12:06:07.383691,East,Corporate,Furniture,Desk,3,69.11,0.15,8.08,176.23,18.47,2.0,0
100995,2024-06-29 00:50:25.512756,South,Consumer,Furniture,Desk,6,42.51,0.3,2.93,178.54,19.49,4.0,0
100569,2023-11-08 16:24:00.720360,South,Home Office,Office Supplies,Storage Box,11,405.36,0.3,8.71,2880.0488,527.5375,2.0,0
100088,2023-02-18 04:53:54.417208,North,Corporate,Furniture,Sofa,2,157.99,0.1,4.61,284.38,33.0,2.0,0
100874,2024-04-23 18:06:18.189094,East,Consumer,Office Supplies,Storage Box,6,165.54,0.0,9.46,993.24,287.93,5.0,0
101151,2024-09-22 11:42:21.070535,West,Corporate,Furniture,Sofa,11,104.05,0.1,3.66,1030.1,121.58,5.0,0
101523,2025-04-14 06:13:52.016008,East,Consumer,Office Supplies,Pens,11,68.42,0.0,11.49,752.62,220.93,4.0,0
100712,2024-01-26 00:21:36.648324,West,Consumer,Office Supplies,Binders,10,177.12,0.3,5.76,1239.84,365.02,3.0,0
101746,2025-08-14 09:55:01.050525,East,Consumer,Furniture,Office Chair,10,111.55,0.2,4.47,892.4,110.75,3.0,1
101849,2025-10-09 20:00:50.425212,East,Consumer,Technology,Monitor,10,158.9,0.0,16.9,1589.0,108.4,4.0,0
101381,2025-01-26 11:25:03.751875,North,Home Office,Office Supplies,Pens,1,131.12,0.1,1.97,118.01,36.88,1.0,0
100221,2023-05-02 01:23:33.706853,South,Consumer,Furniture,Office Chair,11,107.96,0.15,18.6,1009.43,105.7,5.0,0
100319,2023-06-24 17:45:24.762381,West,Home Office,Office Supplies,Storage Box,2,344.42,0.2,6.62,551.07,164.09,2.0,0
101755,2025-08-19 08:14:10.025012,East,Consumer,Office Supplies,Binders,9,219.3,0.0,20.295,1973.7,527.5375,1.0,0
100878,2024-04-25 22:41:28.844422,East,Corporate,Office Supplies,Binders,5,39.3,0.0,7.2,196.5,51.28,1.0,1
101801,2025-09-13 12:58:42.561280,East,Consumer,Office Supplies,Binders,4,182.73,0.0,19.64,730.92,200.13,5.0,0
100825,2024-03-27 21:55:22.661330,North,Corporate,Office Supplies,Pens,2,192.11,0.1,20.295,345.8,85.8,3.0,0
101986,2025-12-23 21:05:40.370185,North,Consumer,Furniture,Bookcase,4,292.24,0.3,5.3,818.27,91.97,5.0,1
101467,2025-03-14 14:01:22.841420,North,Consumer,Furniture,Sofa,3,147.78,0.0,9.97,443.34,42.74,3.0,1
100138,2023-03-17 14:13:37.608804,East,Corporate,Technology,Printer,1,233.05,0.0,1.24,233.05,13.88,2.0,0
100163,2023-03-31 06:53:29.204602,North,Consumer,Office Supplies,Paper,10,240.81,0.15,4.56,2046.88,527.5375,4.0,0
101781,2025-09-02 14:02:49.284642,East,Home Office,Technology,Phone,6,174.69,0.0,6.54,1048.14,72.24,1.0,0
101450,2025-03-05 06:31:52.556278,West,Corporate,Furniture,Office Chair,11,33.7,0.0,5.23,370.7,42.14,1.0,0
100960,2024-06-09 20:42:37.278639,South,Corporate,Furniture,Sofa,6,169.11,0.1,12.11,913.19,88.74,5.0,0
101708,2025-07-24 14:20:49.824912,West,Consumer,Furniture,Bookcase,1,135.31,0.0,2.0,135.31,4.58,5.0,0
101242,2024-11-11 08:02:38.479239,South,Home Office,Office Supplies,Binders,4,182.79,0.1,10.29,658.04,177.41,3.0,0
101179,2024-10-07 19:48:35.657828,North,Corporate,Office Supplies,Pens,5,133.64,0.3,7.43,467.74,129.02,1.0,1
101930,2025-11-23 04:53:11.195597,East,Corporate,Technology,Tablet,2,185.61,0.0,19.29,371.22,21.17,5.0,0
101679,2025-07-08 17:05:47.573786,South,Consumer,Office Supplies,Storage Box,4,56.91,0.15,7.09,193.49,51.76,5.0,0
101804,2025-09-15 04:25:05.552776,East,Consumer,Office Supplies,Labels,9,292.62,0.0,11.39,2633.58,527.5375,1.0,0
100633,2023-12-13 17:46:51.205602,South,Corporate,Office Supplies,Pens,10,218.21,0.0,8.75,2182.1,527.5375,2.0,0
101188,2024-10-12 18:07:44.632316,North,Consumer,Technology,Tablet,3,73.83,0.3,10.81,155.04,-4.31,5.0,1
100655,2023-12-25 19:00:19.809904,South,Home Office,Technology,Printer,5,67.36,0.0,0.59,336.8,27.74,3.0,0
100016,2023-01-09 18:20:42.621310,East,Consumer,Office Supplies,Binders,3,193.37,0.0,4.07,580.11,175.42,1.0,0
101688,2025-07-13 15:24:56.548274,East,Corporate,Technology,Monitor,8,199.56,0.2,3.96,1277.18,96.41,1.0,0
101165,2024-09-30 03:45:28.364182,West,Corporate,Technology,Phone,2,261.16,0.1,6.62,470.09,30.81,5.0,0
100137,2023-03-17 01:04:49.944972,South,Corporate,Technology,Monitor,5,158.65,0.0,6.11,793.25,64.35,4.0,0
101225,2024-11-02 00:33:08.194097,West,Home Office,Office Supplies,Pens,8,227.21,0.3,5.63,1272.38,369.05,3.0,0
100697,2024-01-17 19:09:41.690845,East,Consumer,Office Supplies,Pens,3,88.14,0.3,9.72,185.09,48.33,4.0,1
101097,2024-08-23 21:47:27.223611,West,Consumer,Office Supplies,Labels,2,356.13,0.0,20.295,712.26,196.83,5.0,0
101615,2025-06-03 15:42:57.088544,North,Corporate,Furniture,Filing Cabinet,4,71.59,0.0,6.81,286.36,24.51,1.0,0
100448,2023-09-03 09:39:53.396698,North,Corporate,Office Supplies,Pens,6,165.9,0.2,4.35,796.32,235.95,3.0,1
101895,2025-11-04 00:45:22.961480,North,Corporate,Technology,Phone,5,99.23,0.1,6.54,446.54,34.91,5.0,0
100327,2023-06-29 02:55:46.073036,South,Consumer,Technology,Printer,9,66.17,0.2,19.97,476.42,15.21,3.0,0
100317,2023-06-23 15:27:49.434717,East,Corporate,Technology,Laptop,3,355.46,0.3,3.82,746.47,55.12,5.0,1
101529,2025-04-17 13:06:37.998999,North,Consumer,Technology,Monitor,7,79.0,0.0,11.58,553.0,32.86,3.0,0
100526,2023-10-16 03:05:51.175587,West,Home Office,Technology,Printer,3,276.26,0.15,20.295,704.46,35.23,1.0,0
100087,2023-02-17 15:45:06.753376,South,Consumer,Office Supplies,Storage Box,3,202.7,0.3,1.56,425.67,134.37,3.0,1
101274,2024-11-28 20:44:03.721860,North,Corporate,Office Supplies,Storage Box,9,288.3,0.3,3.02,1816.29,527.5375,5.0,1
100148,2023-03-23 01:41:34.247123,South,Corporate,Office Supplies,Paper,3,288.01,0.15,4.51,734.43,221.3,3.0,0
101622,2025-06-07 11:44:30.735367,West,Consumer,Office Supplies,Labels,10,115.99,0.1,4.27,1043.91,311.5,1.0,1
101208,2024-10-23 17:03:37.908954,North,Consumer,Furniture,Filing Cabinet,5,70.58,0.0,7.02,352.9,33.93,2.0,1
101839,2025-10-04 08:32:53.786893,East,Consumer,Furniture,Desk,5,207.5,0.1,7.63,933.75,106.68,2.0,0
100365,2023-07-19 22:29:57.298649,South,Corporate,Furniture,Filing Cabinet,8,315.35,0.1,2.1,2270.52,268.2,1.0,0
100589,2023-11-19 15:19:53.996998,North,Consumer,Technology,Laptop,8,203.67,0.0,5.79,1629.36,124.86,3.0,0
101851,2025-10-10 22:18:25.752876,West,Consumer,Technology,Laptop,3,172.53,0.15,2.05,439.95,29.06,3.0,0
100198,2023-04-19 11:01:17.438719,North,Consumer,Furniture,Bookcase,9,78.23,0.1,6.15,633.66,68.88,2.0,1
101896,2025-11-04 13:54:10.625312,East,Consumer,Furniture,Filing Cabinet,10,434.4875,0.0,20.295,2880.0488,527.5375,4.0,0
100192,2023-04-16 04:08:31.455727,North,Corporate,Office Supplies,Pens,7,299.67,0.0,14.12,2097.69,527.5375,3.0,0
100404,2023-08-10 07:12:56.188094,West,Home Office,Office Supplies,Binders,10,152.33,0.15,4.07,1294.8,384.17,3.0,0
101574,2025-05-12 04:42:22.871435,North,Consumer,Office Supplies,Labels,11,377.7,0.2,14.04,2880.0488,527.5375,1.0,0
101987,2025-12-24 10:14:28.034017,East,Consumer,Office Supplies,Pens,10,115.0,0.0,19.84,1150.0,328.64,3.0,1
100483,2023-09-22 13:47:41.630815,South,Consumer,Furniture,Office Chair,4,278.63,0.0,2.95,1114.52,124.31,3.0,0
101461,2025-03-11 07:08:36.858429,South,Corporate,Furniture,Filing Cabinet,8,78.22,0.2,8.42,500.61,54.43,5.0,0
100791,2024-03-09 06:56:22.091045,South,Consumer,Furniture,Sofa,10,178.2,0.15,0.95,1514.7,185.42,5.0,0
100799,2024-03-13 16:06:43.401700,East,Corporate,Technology,Tablet,9,209.04,0.1,2.54,1693.22,124.69,1.0,0
100384,2023-07-30 08:17:02.911455,South,Consumer,Technology,Tablet,8,45.39,0.3,8.26,254.18,16.07,2.0,0
100750,2024-02-15 19:55:47.873936,North,Consumer,Furniture,Sofa,8,98.53,0.3,2.0,551.77,59.12,2.0,0
100422,2023-08-20 03:51:14.137068,North,Corporate,Office Supplies,Pens,11,167.96,0.0,7.73,1847.56,527.5375,3.0,0
100314,2023-06-22 00:01:26.443221,South,Consumer,Furniture,Desk,10,250.21,0.15,1.06,2126.78,251.22,4.0,0
101021,2024-07-13 06:39:04.772386,East,Corporate,Technology,Phone,7,214.01,0.15,2.26,1273.36,98.07,4.0,1
100543,2023-10-25 10:35:21.460730,West,Consumer,Office Supplies,Binders,11,246.43,0.1,4.61,2439.66,527.5375,4.0,0
100913,2024-05-15 02:49:17.078539,West,Corporate,Technology,Printer,9,132.23,0.0,5.24,1190.07,98.21,2.0,0
100662,2023-12-29 15:01:53.456728,North,Consumer,Office Supplies,Paper,1,277.69,0.0,1.11,277.69,90.92,2.0,0
100902,2024-05-09 02:12:32.776388,North,Consumer,Furniture,Office Chair,8,197.13,0.1,6.62,1419.34,159.82,3.0,0
101956,2025-12-07 10:41:50.455227,East,Home Office,Office Supplies,Labels,5,108.46,0.2,10.81,433.84,109.43,4.0,0
100685,2024-01-11 05:24:09.724862,South,Corporate,Office Supplies,Storage Box,10,312.34,0.1,20.295,2811.06,527.5375,2.0,1
101677,2025-07-07 14:48:12.246123,South,Corporate,Office Supplies,Storage Box,9,152.75,0.0,1.81,1374.75,416.8,1.0,0
100159,2023-03-29 02:18:18.549274,East,Consumer,Furniture,Filing Cabinet,11,106.63,0.3,1.33,821.05,95.76,2.0,1
100999,2024-07-01 05:25:36.168084,North,Consumer,Office Supplies,Pens,1,58.37,0.1,18.72,52.53,-5.57,1.0,0
101301,2024-12-13 15:41:30.645322,East,Consumer,Office Supplies,Labels,10,247.64,0.3,0.77,1733.48,527.48,5.0,0
101777,2025-08-31 09:27:38.629314,South,Consumer,Office Supplies,Labels,8,238.11,0.0,8.57,1904.88,527.5375,5.0,0
100202,2023-04-21 15:36:28.094047,South,Home Office,Furniture,Sofa,9,69.01,0.0,7.27,621.09,75.33,3.0,0
101023,2024-07-14 08:56:40.100050,South,Corporate,Office Supplies,Paper,6,42.11,0.3,4.83,176.86,53.16,2.0,0
101533,2025-04-19 17:41:48.654327,East,Consumer,Office Supplies,Storage Box,9,262.06,0.0,15.21,2358.54,527.5375,2.0,0
101189,2024-10-13 07:16:32.296148,East,Consumer,Office Supplies,Storage Box,7,164.11,0.0,1.32,1148.77,342.89,3.0,0
100112,2023-03-03 08:24:58.349174,South,Consumer,Technology,Tablet,4,185.83,0.2,11.65,594.66,35.01,1.0,0
101807,2025-09-16 19:51:28.544272,South,Corporate,Technology,Monitor,8,77.0,0.15,5.27,523.6,36.42,3.0,0
101751,2025-08-17 03:38:59.369684,North,Corporate,Office Supplies,Pens,2,20.64,0.0,2.59,41.28,13.1,4.0,0
100980,2024-06-20 19:38:30.555277,West,Corporate,Technology,Monitor,3,221.7,0.0,4.34,665.1,38.07,4.0,0
100922,2024-05-20 01:08:26.053026,East,Consumer,Office Supplies,Paper,2,27.95,0.0,11.85,55.9,6.3,3.0,0
101485,2025-03-24 10:39:40.790395,North,Corporate,Technology,Laptop,9,66.59,0.0,5.91,599.31,33.53,3.0,0
101589,2025-05-20 09:54:17.828914,North,Consumer,Office Supplies,Labels,7,421.13,0.0,5.21,2880.0488,527.5375,4.0,0
101964,2025-12-11 19:52:11.765882,East,Consumer,Office Supplies,Pens,5,86.53,0.0,13.41,432.65,118.96,2.0,0
101358,2025-01-13 21:02:47.483741,East,Corporate,Office Supplies,Paper,6,301.87,0.15,14.91,1539.54,448.1,5.0,0
100815,2024-03-22 10:27:26.023011,West,Corporate,Furniture,Bookcase,7,61.66,0.1,3.52,388.46,38.13,4.0,0
101549,2025-04-28 12:02:31.275637,North,Home Office,Office Supplies,Pens,8,97.05,0.3,5.75,543.48,159.44,4.0,1
101538,2025-04-22 11:25:46.973486,West,Consumer,Office Supplies,Binders,11,90.84,0.2,4.42,799.39,231.22,1.0,1
100679,2024-01-07 22:31:23.741870,South,Consumer,Technology,Phone,10,215.5,0.0,3.83,2155.0,168.5,1.0,0
101093,2024-08-21 17:12:16.568284,North,Home Office,Office Supplies,Paper,6,182.9,0.1,1.49,987.66,296.98,2.0,0
100080,2023-02-13 19:43:33.106553,East,Consumer,Office Supplies,Pens,2,172.54,0.15,0.75,293.32,92.8,4.0,0
101760,2025-08-22 01:58:08.344172,South,Home Office,Furniture,Filing Cabinet,2,71.47,0.0,9.56,142.94,11.15,2.0,0
101344,2025-01-06 04:59:40.190095,West,Corporate,Office Supplies,Labels,9,110.08,0.15,11.25,842.11,237.59,3.0,0
101532,2025-04-19 04:33:00.990495,East,Consumer,Office Supplies,Paper,10,67.75,0.1,2.22,609.75,171.97,5.0,0
100752,2024-02-16 22:13:23.201600,North,Home Office,Office Supplies,Binders,1,183.88,0.0,3.34,183.88,61.07,3.0,0
101319,2024-12-23 12:19:48.594297,West,Consumer,Office Supplies,Pens,7,163.17,0.2,11.11,913.75,271.02,5.0,0
101054,2024-07-31 08:29:17.678839,North,Corporate,Technology,Monitor,8,89.43,0.0,2.68,715.44,45.45,2.0,0
100242,2023-05-13 13:28:14.647323,North,Consumer,Office Supplies,Pens,8,127.43,0.0,15.92,1019.44,290.77,3.0,0
101944,2025-11-30 20:56:18.489244,West,Consumer,Furniture,Sofa,6,171.18,0.0,9.82,1027.08,110.63,5.0,0
100641,2023-12-18 02:57:12.516258,West,Corporate,Furniture,Bookcase,1,49.37,0.15,14.89,41.96,-4.72,3.0,0
100696,2024-01-17 06:00:54.027013,East,Home Office,Office Supplies,Pens,7,82.1,0.0,6.0,574.7,173.64,5.0,0
100209,2023-04-25 11:38:01.740870,South,Consumer,Furniture,Desk,3,107.73,0.15,2.02,274.71,23.45,3.0,0
101468,2025-03-15 03:10:10.505252,East,Consumer,Office Supplies,Pens,1,239.18,0.3,5.43,167.43,41.94,3.0,0
100770,2024-02-26 18:51:41.150575,North,Consumer,Office Supplies,Paper,3,179.72,0.15,10.99,458.29,119.91,5.0,0
101754,2025-08-18 19:05:22.361180,South,Consumer,Furniture,Filing Cabinet,1,276.96,0.0,2.58,276.96,37.44,4.0,0
100435,2023-08-27 06:45:33.766883,North,Home Office,Office Supplies,Labels,8,237.18,0.0,1.51,1897.44,527.5375,1.0,0
101063,2024-08-05 06:48:26.653326,East,Home Office,Furniture,Filing Cabinet,1,227.47,0.0,1.93,227.47,20.04,4.0,0
100974,2024-06-17 12:45:44.572286,South,Corporate,Office Supplies,Paper,10,13.15,0.1,0.58,105.2,26.94,1.0,0
100551,2023-10-29 19:45:42.771385,North,Consumer,Office Supplies,Labels,9,38.3,0.0,8.67,344.7,91.69,3.0,0
101395,2025-02-03 03:28:11.045522,North,Home Office,Office Supplies,Paper,10,297.6,0.0,14.2,2880.0488,527.5375,4.0,0
101649,2025-06-22 06:41:57.658829,West,Home Office,Furniture,Desk,11,259.8,0.0,2.92,2857.8,341.23,1.0,0
101013,2024-07-08 21:28:43.461730,West,Corporate,Technology,Tablet,11,141.54,0.0,15.5,1556.94,111.81,2.0,0
101886,2025-10-30 02:26:13.986993,North,Home Office,Office Supplies,Binders,3,251.46,0.15,2.64,641.22,198.64,1.0,0
100466,2023-09-13 06:18:11.345672,East,Home Office,Furniture,Filing Cabinet,8,359.84,0.0,8.35,2878.72,340.9,1.0,0
101476,2025-03-19 12:20:31.815907,South,Home Office,Furniture,Bookcase,3,172.57,0.2,9.88,414.17,44.12,1.0,0
101306,2024-12-16 09:25:28.964482,East,Consumer,Technology,Printer,11,79.04,0.15,4.12,739.02,55.65,1.0,0
100277,2023-06-01 17:36:02.881440,South,Consumer,Technology,Laptop,8,119.71,0.3,10.78,670.38,43.54,5.0,0
101069,2024-08-08 13:41:12.636318,South,Consumer,Office Supplies,Pens,4,256.28,0.0,3.28,1025.12,294.79,4.0,0
101017,2024-07-11 02:03:54.117058,West,Consumer,Office Supplies,Pens,7,163.37,0.1,4.04,1029.23,306.34,1.0,0
101757,2025-08-20 10:31:45.352676,West,Consumer,Office Supplies,Pens,11,152.61,0.3,6.51,1175.1,345.36,5.0,0
100722,2024-01-31 11:49:33.286643,North,Consumer,Office Supplies,Paper,8,240.46,0.0,4.71,1923.68,527.5375,1.0,0
